"cmpd1","cmpd2","chem_sim","jaccard_sim","n_pairs","n_pairs_prior","pearson_corr","n_common","sim_score","freq_score"
10097,10143,0.099009900990099,0.374,31,31,0.04,17,0.02,0.93135
10228,10143,0.0803571428571429,0.731,10,10,0.54,7,0.39,0.385
10228,10143,0.0803571428571429,0.731,10,10,0.54,7,0.39,0.385
10194,10143,0.161616161616162,0.647,9,9,-0.11,10,-0.11,0.83716
10194,10143,0.161616161616162,0.647,9,9,-0.11,10,-0.11,0.83716
10129,10143,0.108108108108108,0.306,17,17,0.09,10,0.06,0.86457
10129,10143,0.108108108108108,0.306,17,17,0.09,10,0.06,0.86457
10079,10143,0.144067796610169,0.238,15,15,0.42,8,0.21,0.48759
10439,10143,0.276595744680851,0.333,1,1,-0.06,15,-0.06,0.90769
10439,10143,0.276595744680851,0.333,1,1,-0.06,15,-0.06,0.90769
10199,10143,0.101694915254237,1,1,1,0.43,11,0.41,0.44084
10199,10143,0.101694915254237,1,1,1,0.43,11,0.41,0.44084
10037,10143,0.110236220472441,0.269,31,31,-0.36,8,-0.27,0.55751
10037,10143,0.110236220472441,0.269,31,31,-0.36,8,-0.27,0.55751
10165,10143,0.0909090909090909,0.674,16,16,-0.1,13,-0.1,0.84217
10165,10143,0.0909090909090909,0.674,16,16,-0.1,13,-0.1,0.84217
10137,10143,0.0967741935483871,0.483,5,5,0.49,9,0.25,0.40145
10222,10143,0.201834862385321,0.333,1,1,0.34,9,0.33,0.56038
10222,10143,0.201834862385321,0.333,1,1,0.34,9,0.33,0.56038
10147,10143,0.101010101010101,0.21,30,30,0.3,12,0.3,0.60341
10147,10143,0.101010101010101,0.21,30,30,0.3,12,0.3,0.60341
10176,10143,0.112359550561798,0.647,26,26,0.18,14,0.16,0.74501
10073,10143,0.104761904761905,0.209,27,27,0,12,0,0.99822
10073,10143,0.104761904761905,0.209,27,27,0,12,0,0.99822
10024,10143,0.151260504201681,0.628,31,31,0.69,9,0.36,0.17371
10391,10143,0.150442477876106,0.658,24,24,-0.13,16,-0.12,0.81771
10391,10143,0.150442477876106,0.658,24,24,-0.13,16,-0.12,0.81771
10133,10143,0.179487179487179,0.261,31,31,-0.84,3,-0.42,0.40875
10133,10143,0.179487179487179,0.261,31,31,-0.84,3,-0.42,0.40875
10133,10143,0.179487179487179,0.261,31,31,-0.45,10,-0.43,0.43138
10133,10143,0.179487179487179,0.261,31,31,-0.45,10,-0.43,0.43138
10068,10143,0.174757281553398,0.261,15,15,0.31,12,0.28,0.58451
10068,10143,0.174757281553398,0.261,15,15,0.31,12,0.28,0.58451
10118,10143,0.0990990990990991,1,1,1,0.03,15,0.03,0.95837
10118,10143,0.0990990990990991,1,1,1,0.03,15,0.03,0.95837
10202,10143,0.0857142857142857,1,1,1,0.8,10,0.76,0.07566
10202,10143,0.0857142857142857,1,1,1,0.8,10,0.76,0.07566
10180,10143,0.161904761904762,0.558,21,21,-0.14,15,-0.07,0.79997
10180,10143,0.161904761904762,0.558,21,21,-0.14,15,-0.07,0.79997
10510,10143,0.0842105263157895,0.778,3,3,-0.55,6,-0.29,0.40006
10510,10143,0.0842105263157895,0.778,3,3,-0.55,6,-0.29,0.40006
10444,10143,0.160377358490566,0.563,31,31,0.44,9,0.42,0.44991
10444,10143,0.160377358490566,0.563,31,31,0.44,9,0.42,0.44991
10289,10143,0.17,0.383,10,10,0.2,3,0.2,0.88119
10289,10143,0.17,0.383,10,10,0.2,3,0.2,0.88119
10094,10143,0.221153846153846,0.21,30,30,-0.14,10,-0.14,0.78831
10094,10143,0.221153846153846,0.21,30,30,-0.14,10,-0.14,0.78831
10011,10143,0.115384615384615,0.258,31,31,0.02,11,0.01,0.96104
10011,10143,0.115384615384615,0.258,31,31,0.02,11,0.01,0.96104
10151,10143,0.103448275862069,0.407,31,31,-0.13,9,-0.11,0.81278
10151,10143,0.103448275862069,0.407,31,31,-0.13,9,-0.11,0.81278
10058,10143,0.122641509433962,0.221,24,24,0.18,4,0.18,0.84985
10049,10143,0.181818181818182,0.26,31,31,-0.09,19,-0.05,0.86989
10049,10143,0.181818181818182,0.26,31,31,-0.09,19,-0.05,0.86989
10080,10143,0.153846153846154,0.21,20,20,-0.15,10,-0.15,0.77291
10080,10143,0.153846153846154,0.21,20,20,-0.15,10,-0.15,0.77291
10440,10143,0.150537634408602,0.333,1,1,0.15,13,0.08,0.7848
10440,10143,0.150537634408602,0.333,1,1,0.15,13,0.08,0.7848
10140,10143,0.101851851851852,0.224,21,21,-0.16,9,-0.14,0.76825
10140,10143,0.101851851851852,0.224,21,21,-0.16,9,-0.14,0.76825
10050,10143,0.188679245283019,0.228,19,19,-0.1,15,-0.05,0.85223
10050,10143,0.188679245283019,0.228,19,19,-0.1,15,-0.05,0.85223
10013,10143,0.135593220338983,0.232,31,31,0.12,8,0.11,0.82837
10013,10143,0.135593220338983,0.232,31,31,0.12,8,0.11,0.82837
10032,10143,0.128205128205128,0.308,9,9,0.42,10,0.22,0.46412
10032,10143,0.128205128205128,0.308,9,9,0.42,10,0.22,0.46412
10029,10143,0.122222222222222,0.206,17,17,1,3,0.64,0.11542
10229,10143,0.107142857142857,0.204,23,23,0.41,9,0.39,0.48137
10229,10143,0.107142857142857,0.204,23,23,0.41,9,0.39,0.48137
10120,10143,0.1875,0.311,31,31,0.09,10,0.05,0.85717
10422,10143,0.169642857142857,0.714,7,7,0.27,9,0.27,0.63871
10422,10143,0.169642857142857,0.714,7,7,0.27,9,0.27,0.63871
10042,10143,0.168316831683168,0.244,31,31,0.07,18,0.03,0.90294
10167,10143,0.119565217391304,0.244,31,31,0.01,11,0.01,0.98264
10167,10143,0.119565217391304,0.244,31,31,0.01,11,0.01,0.98264
10177,10143,0.166666666666667,0.252,31,31,-0.11,19,-0.11,0.8416
10177,10143,0.166666666666667,0.252,31,31,-0.11,19,-0.11,0.8416
10230,10143,0.0803571428571429,0.632,31,31,-0.22,9,-0.21,0.69709
10411,10143,0.0857142857142857,0.3,1,1,-0.95,3,-0.65,0.28437
10441,10143,0.101123595505618,0.303,30,30,-0.83,4,-0.43,0.25264
10441,10143,0.101123595505618,0.303,30,30,-0.83,4,-0.43,0.25264
10001,10143,0.135922330097087,0.206,31,31,-0.27,16,-0.16,0.63516
10001,10143,0.135922330097087,0.206,31,31,-0.27,16,-0.16,0.63516
10010,10143,0.15929203539823,0.214,31,31,-0.22,12,-0.22,0.69772
10010,10143,0.15929203539823,0.214,31,31,-0.22,12,-0.22,0.69772
10169,10143,0.141592920353982,0.324,31,31,0,14,0,0.99487
10169,10143,0.141592920353982,0.324,31,31,0,14,0,0.99487
10138,10143,0.0754716981132075,0.335,31,31,-0.01,14,-0.01,0.97639
10138,10143,0.0754716981132075,0.335,31,31,-0.01,14,-0.01,0.97639
10048,10143,0.175257731958763,0.211,31,31,-0.76,3,-0.38,0.47318
10048,10143,0.175257731958763,0.211,31,31,-0.76,3,-0.38,0.47318
10101,10143,0.177083333333333,0.2,24,24,-0.54,8,-0.51,0.35433
10101,10143,0.177083333333333,0.2,24,24,0.62,3,0.31,0.56248
10101,10143,0.177083333333333,0.2,24,24,0.62,3,0.31,0.56248
10101,10143,0.177083333333333,0.2,24,24,-0.54,8,-0.51,0.35433
10111,10143,0.129032258064516,0.333,1,1,-0.31,4,-0.31,0.74567
10111,10143,0.129032258064516,0.333,1,1,-0.31,4,-0.31,0.74567
10351,10143,0.192982456140351,0.875,4,4,0.21,10,0.2,0.70438
10351,10143,0.192982456140351,0.875,4,4,0.21,10,0.2,0.70438
10443,10143,0.148514851485149,0.55,31,31,-0.21,11,-0.11,0.70815
10443,10143,0.148514851485149,0.55,31,31,-0.21,11,-0.11,0.70815
10373,10143,0.0925925925925926,0.8,2,2,0.49,4,0.49,0.57088
10373,10143,0.0925925925925926,0.8,2,2,0.49,4,0.49,0.57088
10074,10143,0.103092783505155,0.667,2,2,0.44,4,0.22,0.62644
10074,10143,0.103092783505155,0.667,2,2,0.44,4,0.22,0.62644
10282,10143,0.1125,0.2,3,3,-0.7,7,-0.35,0.21405
10215,10143,0.152380952380952,0.377,9,9,-0.51,4,-0.26,0.54985
10159,10143,0.266666666666667,0.299,29,29,-0.12,9,-0.12,0.81554
10159,10143,0.266666666666667,0.299,29,29,-0.12,9,-0.12,0.81554
10134,10143,0.176470588235294,0.344,6,6,0.29,8,0.28,0.62628
10134,10143,0.176470588235294,0.344,6,6,0.29,8,0.28,0.62628
10150,10143,0.114754098360656,0.824,9,9,-0.01,9,-0.01,0.97742
10150,10143,0.114754098360656,0.824,9,9,-0.01,9,-0.01,0.97742
10066,10143,0.121495327102804,0.333,31,31,-0.17,4,-0.17,0.86131
10066,10143,0.121495327102804,0.333,31,31,-0.17,4,-0.17,0.86131
10511,10143,0.133333333333333,0.308,2,2,-0.58,4,-0.31,0.47
10008,10143,0.188118811881188,0.331,31,31,-0.4,12,-0.21,0.47054
10008,10143,0.188118811881188,0.331,31,31,-0.4,12,-0.21,0.47054
10226,10143,0.144230769230769,0.215,31,31,-0.02,7,-0.02,0.96583
10226,10143,0.144230769230769,0.215,31,31,-0.01,8,-0.01,0.98217
10226,10143,0.144230769230769,0.215,31,31,-0.01,8,-0.01,0.98217
10226,10143,0.144230769230769,0.215,31,31,-0.02,7,-0.02,0.96583
10027,10143,0.158878504672897,0.436,31,31,0.83,3,0.42,0.42203
10027,10143,0.158878504672897,0.436,31,31,0.64,8,0.6,0.25359
10027,10143,0.158878504672897,0.436,31,31,0.64,8,0.6,0.25359
10027,10143,0.158878504672897,0.436,31,31,0.83,3,0.42,0.42203
10130,10143,0.117647058823529,0.245,31,31,0.76,8,0.68,0.13839
10130,10143,0.117647058823529,0.245,31,31,0.76,8,0.68,0.13839
10413,10143,0.168316831683168,0.8,2,2,0.61,4,0.61,0.44636
10413,10143,0.168316831683168,0.8,2,2,0.61,4,0.61,0.44636
10182,10143,0.158415841584158,0.366,31,31,0.05,11,0.05,0.91205
10182,10143,0.158415841584158,0.366,31,31,0.05,11,0.05,0.91205
10225,10143,0.205882352941176,1,4,4,0.31,9,0.31,0.59966
10225,10143,0.205882352941176,1,4,4,0.31,9,0.31,0.59966
10387,10143,0.163934426229508,0.333,1,1,0.24,8,0.22,0.6865
10387,10143,0.163934426229508,0.333,1,1,0.24,8,0.22,0.6865
10051,10143,0.151260504201681,0.22,31,31,-0.26,10,-0.13,0.65081
10051,10143,0.151260504201681,0.22,31,31,-0.26,10,-0.13,0.65081
10346,10143,0.0810810810810811,0.667,1,1,0.71,3,0.36,0.50395
10157,10143,0.265486725663717,0.5,31,31,0.57,8,0.53,0.331
10157,10143,0.265486725663717,0.5,31,31,0.57,8,0.53,0.331
10425,10143,0.122222222222222,0.333,1,1,0.97,3,0.97,0.24683
10425,10143,0.122222222222222,0.333,1,1,0.97,3,0.97,0.24683
10076,10143,0.163461538461538,0.204,23,23,0.9,3,0.9,0.3423
10021,10143,0.0973451327433628,0.508,31,31,0.24,10,0.12,0.67366
10021,10143,0.0973451327433628,0.508,31,31,0.24,10,0.12,0.67366
10195,10143,0.123809523809524,0.667,4,4,-0.39,4,-0.39,0.66747
10385,10143,0.0754716981132075,0.604,16,16,-0.01,14,-0.01,0.97639
10385,10143,0.0754716981132075,0.604,16,16,-0.01,14,-0.01,0.97639
10028,10143,0.105263157894737,0.223,31,31,0.48,4,0.37,0.58903
10028,10143,0.105263157894737,0.223,31,31,0.48,4,0.37,0.58903
10168,10143,0.180851063829787,0.258,31,31,-0.02,13,-0.02,0.96085
10168,10143,0.180851063829787,0.258,31,31,-0.02,13,-0.02,0.96085
10514,10143,0.148936170212766,1,1,1,0.62,8,0.52,0.27106
10132,10143,0.116504854368932,0.22,31,31,0.02,11,0.02,0.96104
10132,10143,0.116504854368932,0.22,31,31,0.02,11,0.02,0.96104
10181,10143,0.0891089108910891,0.211,31,31,0.51,14,0.49,0.31695
10181,10143,0.0891089108910891,0.211,31,31,0.51,14,0.49,0.31695
10009,10143,0.142857142857143,0.25,4,4,0.26,14,0.25,0.65058
10085,10143,0.198198198198198,0.219,21,21,-0.43,9,-0.33,0.46576
10085,10143,0.198198198198198,0.219,21,21,-0.43,9,-0.33,0.46576
10198,10143,0.141509433962264,0.324,31,31,0.57,8,0.33,0.32115
10178,10143,0.0818181818181818,0.625,4,4,-0.09,15,-0.09,0.85647
10178,10143,0.0818181818181818,0.625,4,4,-0.09,15,-0.09,0.85647
10304,10144,0.151162790697674,0.5,3,3,0.3,465,0.29,0.638
10303,10144,0.111111111111111,0.5,1,1,0.54,12,0.49,0.29614
10145,10144,0.107142857142857,0.417,3,3,0.4,558,0.4,0.38616
10145,10144,0.107142857142857,0.417,3,3,-0.01,16,0,0.99208
10303,10145,0.15,0.5,1,1,0.47,13,0.44,0.3708
10304,10145,0.113924050632911,0.231,3,3,-0.03,15,-0.02,0.94558
10304,10145,0.113924050632911,0.231,3,3,0.09,467,0.09,0.97177
10144,10145,0.107142857142857,0.417,3,3,0.4,558,0.4,0.38616
10144,10145,0.107142857142857,0.417,3,3,-0.01,16,0,0.99208
10061,10146,0.0927835051546392,0.545,5,212,0.58,9,0.29,0.29322
10026,10146,0.171428571428571,0.2,1,178,-0.32,9,-0.16,0.58823
10026,10146,0.171428571428571,0.2,1,178,-0.32,9,-0.16,0.58823
10047,10146,0.138888888888889,0.298,21,239,0.71,10,0.36,0.14574
10047,10146,0.138888888888889,0.298,21,239,0.71,10,0.36,0.14574
10128,10146,0.0840336134453782,0.192,50,230,-0.15,9,-0.13,0.77808
10128,10146,0.0840336134453782,0.192,50,230,-0.15,9,-0.13,0.77808
10072,10146,0.140350877192982,0.238,81,82,-0.54,9,-0.28,0.33485
10072,10146,0.140350877192982,0.238,81,82,-0.54,9,-0.28,0.33485
10137,10146,0.178571428571429,0.233,3,18,0,9,0,0.99811
10005,10146,0.158415841584158,0.12,5,5,-0.69,7,-0.58,0.22834
10005,10146,0.158415841584158,0.12,5,5,-0.69,7,-0.58,0.22834
10098,10146,0.16504854368932,0.278,90,230,-0.72,9,-0.36,0.15287
10098,10146,0.16504854368932,0.278,90,230,-0.72,9,-0.36,0.15287
10391,10146,0.211538461538462,0.279,73,78,-0.46,6,-0.31,0.48811
10391,10146,0.211538461538462,0.279,73,78,-0.46,6,-0.31,0.48811
10129,10146,0.11214953271028,0.178,18,128,-0.16,9,-0.12,0.76588
10129,10146,0.11214953271028,0.178,18,128,-0.16,9,-0.12,0.76588
10174,10146,0.125,0.227,3,3,0.43,5,0.21,0.56431
10174,10146,0.125,0.227,3,3,0.43,5,0.21,0.56431
10115,10146,0.195652173913043,0.192,24,25,-0.5,9,-0.43,0.38214
10051,10146,0.209090909090909,0.237,16,236,-0.08,8,-0.04,0.87951
10051,10146,0.209090909090909,0.237,16,236,-0.08,8,-0.04,0.87951
10222,10146,0.175925925925926,0.1,2,2,-0.3,9,-0.28,0.61047
10222,10146,0.175925925925926,0.1,2,2,-0.3,9,-0.28,0.61047
10399,10146,0.161290322580645,0.133,12,14,-0.5,9,-0.44,0.38794
10023,10146,0.157407407407407,0.237,27,231,-0.38,9,-0.2,0.51562
10152,10146,0.123893805309735,0.284,37,37,0.22,10,0.2,0.69168
10126,10146,0.125,0.322,18,230,0.78,8,0.61,0.12014
10126,10146,0.125,0.322,18,230,0.78,8,0.61,0.12014
10220,10146,0.125,0.211,105,229,0.01,8,0.01,0.97718
10024,10146,0.156521739130435,0.204,199,236,-0.11,9,-0.05,0.83953
10071,10146,0.12962962962963,0.274,43,138,0.47,9,0.24,0.41996
10006,10146,0.15,0.195,44,79,0.21,9,0.11,0.70585
10006,10146,0.15,0.195,44,79,0.21,9,0.11,0.70585
10004,10146,0.0909090909090909,0.157,35,228,0.36,10,0.33,0.53994
10004,10146,0.0909090909090909,0.157,35,228,0.36,10,0.33,0.53994
10232,10146,0.208333333333333,0.293,44,225,0.4,7,0.2,0.52285
10198,10146,0.193877551020408,0.235,72,233,-0.41,9,-0.24,0.48491
10176,10146,0.0795454545454545,0.287,70,75,0.94,4,0.57,0.14743
10021,10146,0.111111111111111,0.252,133,233,-0.79,8,-0.4,0.11118
10021,10146,0.111111111111111,0.252,133,233,-0.79,8,-0.4,0.11118
10049,10146,0.255555555555556,0.255,47,233,-0.41,8,-0.21,0.50473
10049,10146,0.255555555555556,0.255,47,233,-0.41,8,-0.21,0.50473
10133,10146,0.155172413793103,0.238,24,229,-0.05,9,-0.04,0.92686
10133,10146,0.155172413793103,0.238,24,229,-0.05,9,-0.04,0.92686
10080,10146,0.183673469387755,0.5,5,207,0.85,10,0.81,0.04547
10080,10146,0.183673469387755,0.5,5,207,0.85,10,0.81,0.04547
10068,10146,0.314606741573034,0.171,7,147,-0.05,8,-0.04,0.9238
10068,10146,0.314606741573034,0.171,7,147,-0.05,8,-0.04,0.9238
10304,10146,0.175824175824176,0.3,21,29,-0.64,9,-0.33,0.23022
10037,10146,0.132231404958678,0.2,27,228,0.03,7,0.02,0.95251
10037,10146,0.132231404958678,0.2,27,228,0.03,7,0.02,0.95251
10040,10146,0.198019801980198,0.205,171,235,0.3,8,0.24,0.61303
10040,10146,0.198019801980198,0.205,171,235,0.3,8,0.24,0.61303
10050,10146,0.150943396226415,0.186,14,192,-0.48,8,-0.25,0.41924
10050,10146,0.150943396226415,0.186,14,192,-0.48,8,-0.25,0.41924
10069,10146,0.144230769230769,0.237,49,228,-0.28,8,-0.17,0.63527
10069,10146,0.144230769230769,0.237,49,228,-0.28,8,-0.17,0.63527
10007,10146,0.147058823529412,1,2,2,0.22,6,0.18,0.73488
10007,10146,0.147058823529412,1,2,2,0.22,6,0.18,0.73488
10097,10146,0.126315789473684,0.251,65,232,0.5,8,0.25,0.40271
10135,10146,0.105769230769231,0.282,56,66,0.29,9,0.27,0.61732
10135,10146,0.105769230769231,0.282,56,66,0.29,9,0.27,0.61732
10182,10146,0.153061224489796,0.239,61,229,-0.36,8,-0.3,0.55862
10182,10146,0.153061224489796,0.239,61,229,-0.36,8,-0.3,0.55862
10288,10146,0.145631067961165,0.15,4,4,-0.41,9,-0.36,0.48855
10288,10146,0.145631067961165,0.15,4,4,-0.41,9,-0.36,0.48855
10118,10146,0.102803738317757,0.2,1,1,0.41,7,0.3,0.51227
10118,10146,0.102803738317757,0.2,1,1,0.41,7,0.3,0.51227
10099,10146,0.153153153153153,0.197,36,230,-0.94,7,-0.47,0.04176
10099,10146,0.153153153153153,0.197,36,230,-0.94,7,-0.47,0.04176
10165,10146,0.137254901960784,0.294,35,35,1,3,0.6,0.11542
10165,10146,0.137254901960784,0.294,35,35,1,3,0.6,0.11542
10134,10146,0.2,0.1,2,5,-0.17,5,-0.13,0.82157
10134,10146,0.2,0.1,2,5,-0.17,5,-0.13,0.82157
10013,10146,0.150442477876106,0.266,37,235,0.13,8,0.12,0.81534
10013,10146,0.150442477876106,0.266,37,235,0.13,8,0.12,0.81534
10041,10146,0.141592920353982,0.253,43,234,0.46,9,0.44,0.42948
10041,10146,0.141592920353982,0.253,43,234,0.46,9,0.44,0.42948
10138,10146,0.122448979591837,0.255,80,230,-0.29,6,-0.2,0.66837
10138,10146,0.122448979591837,0.255,80,230,-0.29,6,-0.2,0.66837
10073,10146,0.087378640776699,0.15,12,167,0.15,10,0.13,0.77937
10073,10146,0.087378640776699,0.15,12,167,0.15,10,0.13,0.77937
10229,10146,0.153846153846154,0.275,7,225,0.52,6,0.42,0.43027
10229,10146,0.153846153846154,0.275,7,225,0.52,6,0.42,0.43027
10120,10146,0.141592920353982,0.263,68,234,-0.4,9,-0.23,0.49339
10382,10146,0.122448979591837,0.5,1,1,-0.35,8,-0.27,0.5594
10382,10146,0.122448979591837,0.5,1,1,-0.35,8,-0.27,0.5594
10130,10146,0.131578947368421,0.2,22,229,-0.38,9,-0.36,0.5166
10130,10146,0.131578947368421,0.2,22,229,-0.38,9,-0.36,0.5166
10085,10146,0.172727272727273,0.156,9,152,-0.36,8,-0.26,0.55751
10085,10146,0.172727272727273,0.156,9,152,-0.36,8,-0.26,0.55751
10235,10146,0.0784313725490196,0.5,1,1,-0.24,9,-0.19,0.67359
10235,10146,0.0784313725490196,0.5,1,1,-0.24,9,-0.19,0.67359
10101,10146,0.147368421052632,0.167,6,206,0.97,3,0.64,0.25416
10101,10146,0.147368421052632,0.167,6,206,0.97,3,0.64,0.25416
10151,10146,0.137614678899083,0.196,135,231,-0.02,9,-0.02,0.96087
10151,10146,0.137614678899083,0.196,135,231,-0.02,9,-0.02,0.96087
10142,10146,0.135135135135135,0.1,2,2,0.29,9,0.26,0.62291
10142,10146,0.135135135135135,0.1,2,2,0.29,9,0.26,0.62291
10503,10146,0.164705882352941,0.2,1,1,0.16,8,0.08,0.77189
10202,10146,0.145833333333333,0.25,4,4,-0.25,7,-0.21,0.68018
10202,10146,0.145833333333333,0.25,4,4,-0.25,7,-0.21,0.68018
10143,10146,0.127272727272727,0.206,18,18,-0.14,9,-0.1,0.79592
10143,10146,0.127272727272727,0.206,18,18,-0.14,9,-0.1,0.79592
10228,10146,0.125,0.2,35,36,-0.33,8,-0.25,0.5808
10228,10146,0.125,0.2,35,36,-0.33,8,-0.25,0.5808
10032,10146,0.094017094017094,0.2,3,12,-0.07,10,-0.04,0.88391
10032,10146,0.094017094017094,0.2,3,12,-0.07,10,-0.04,0.88391
10514,10146,0.118279569892473,0.25,2,11,-0.35,6,-0.27,0.59689
10014,10146,0.156862745098039,0.255,51,174,0.61,6,0.31,0.3356
10439,10146,0.171717171717172,0.1,2,2,0.87,3,0.51,0.36901
10439,10146,0.171717171717172,0.1,2,2,0.87,3,0.51,0.36901
10008,10146,0.148514851485149,0.24,68,237,-0.21,9,-0.11,0.70703
10008,10146,0.148514851485149,0.24,68,237,-0.21,9,-0.11,0.70703
10042,10146,0.14,0.216,31,230,-0.08,7,-0.04,0.88422
10443,10146,0.154639175257732,0.269,101,229,-0.07,8,-0.03,0.89931
10443,10146,0.154639175257732,0.269,101,229,-0.07,8,-0.03,0.89931
10440,10146,0.170454545454545,0.183,6,6,0.74,3,0.37,0.48881
10440,10146,0.170454545454545,0.183,6,6,0.74,3,0.37,0.48881
10199,10146,0.155963302752294,0.233,3,3,0,7,0,0.99795
10199,10146,0.155963302752294,0.233,3,3,0,7,0,0.99795
10177,10146,0.161616161616162,0.207,27,228,0.13,8,0.09,0.80989
10177,10146,0.161616161616162,0.207,27,228,0.13,8,0.09,0.80989
10121,10146,0.170454545454545,0.2,1,1,0.59,6,0.37,0.36137
10150,10146,0.128205128205128,0.178,23,23,-0.37,9,-0.19,0.52639
10150,10146,0.128205128205128,0.178,23,23,-0.37,9,-0.19,0.52639
10001,10146,0.0970873786407767,0.214,14,226,-0.31,9,-0.18,0.59406
10001,10146,0.0970873786407767,0.214,14,226,-0.31,9,-0.18,0.59406
10194,10146,0.261363636363636,0.167,12,12,-0.66,9,-0.63,0.20771
10194,10146,0.261363636363636,0.167,12,12,-0.66,9,-0.63,0.20771
10204,10146,0.122641509433962,0.381,6,6,0.74,6,0.51,0.21135
10204,10146,0.122641509433962,0.381,6,6,0.74,6,0.51,0.21135
10027,10146,0.176470588235294,0.212,92,232,-0.52,8,-0.49,0.37912
10027,10146,0.176470588235294,0.212,92,232,-0.52,8,-0.49,0.37912
10180,10146,0.102803738317757,0.288,52,62,0.62,8,0.31,0.27528
10180,10146,0.102803738317757,0.288,52,62,0.62,8,0.31,0.27528
10140,10146,0.161616161616162,0.15,4,138,-0.57,9,-0.5,0.30534
10140,10146,0.161616161616162,0.15,4,138,-0.57,9,-0.5,0.30534
10141,10146,0.145454545454545,0.244,163,234,-0.13,5,-0.09,0.86563
10141,10146,0.145454545454545,0.244,163,234,-0.13,5,-0.09,0.86563
10169,10146,0.146788990825688,0.236,55,231,-0.04,7,-0.02,0.94278
10169,10146,0.146788990825688,0.236,55,231,-0.04,7,-0.02,0.94278
10132,10146,0.121212121212121,0.212,57,230,0.27,10,0.25,0.63536
10132,10146,0.121212121212121,0.212,57,230,0.27,10,0.25,0.63536
10020,10146,0.0973451327433628,0.197,97,234,-0.28,9,-0.14,0.62871
10020,10146,0.0973451327433628,0.197,97,234,-0.28,9,-0.14,0.62871
10011,10146,0.0980392156862745,0.24,87,230,0.42,9,0.24,0.47139
10011,10146,0.0980392156862745,0.24,87,230,0.42,9,0.24,0.47139
10230,10146,0.073394495412844,0.187,211,234,-0.26,9,-0.25,0.64954
10059,10146,0.115384615384615,0.625,4,222,0.63,6,0.47,0.32097
10059,10146,0.115384615384615,0.625,4,222,0.63,6,0.47,0.32097
10147,10146,0.0824742268041237,0.5,6,200,0.82,6,0.61,0.14053
10147,10146,0.0824742268041237,0.5,6,200,0.82,6,0.61,0.14053
10079,10146,0.212962962962963,0.327,9,162,-0.06,8,-0.03,0.90656
10422,10146,0.175925925925926,0.267,9,11,-0.54,8,-0.51,0.35773
10422,10146,0.175925925925926,0.267,9,11,-0.54,8,-0.51,0.35773
10009,10146,0.161290322580645,0.2,1,73,-0.07,10,-0.06,0.88977
10225,10146,0.178217821782178,0.2,6,6,0.07,8,0.07,0.89237
10225,10146,0.178217821782178,0.2,6,6,0.07,8,0.07,0.89237
10444,10146,0.178217821782178,0.259,106,229,-0.45,9,-0.43,0.43775
10444,10146,0.178217821782178,0.259,106,229,-0.45,9,-0.43,0.43775
10159,10146,0.121739130434783,0.259,64,179,-0.27,9,-0.25,0.64848
10159,10146,0.121739130434783,0.259,64,179,-0.27,9,-0.25,0.64848
10206,10146,0.156862745098039,0.247,45,230,-0.39,9,-0.36,0.50388
10206,10146,0.156862745098039,0.247,45,230,-0.39,9,-0.36,0.50388
10181,10146,0.164835164835165,0.241,17,229,0.01,4,0.01,0.9793
10181,10146,0.164835164835165,0.241,17,229,0.01,4,0.01,0.9793
10178,10146,0.185567010309278,0.1,2,2,0.28,8,0.21,0.64218
10178,10146,0.185567010309278,0.1,2,2,0.28,8,0.21,0.64218
10094,10146,0.138888888888889,0.183,6,222,-0.11,8,-0.1,0.83857
10094,10146,0.138888888888889,0.183,6,222,-0.11,8,-0.1,0.83857
10057,10146,0.13265306122449,0.1,3,3,0.57,9,0.29,0.30086
10351,10146,0.2,0.188,8,8,-0.22,8,-0.19,0.71104
10351,10146,0.2,0.188,8,8,-0.22,8,-0.19,0.71104
10435,10146,0.173076923076923,0.2,2,2,-0.72,5,-0.48,0.27221
10484,10146,0.0760869565217391,0.333,1,1,0.41,8,0.31,0.49938
10168,10146,0.175824175824176,0.256,27,229,-0.06,5,-0.04,0.93576
10168,10146,0.175824175824176,0.256,27,229,-0.06,5,-0.04,0.93576
10010,10146,0.154545454545455,0.162,8,230,-0.54,9,-0.48,0.33485
10010,10146,0.154545454545455,0.162,8,230,-0.54,9,-0.48,0.33485
10412,10146,0.168224299065421,0.2,3,3,-0.21,4,-0.13,0.829
10412,10146,0.168224299065421,0.2,3,3,-0.21,4,-0.13,0.829
10157,10146,0.208695652173913,0.173,125,232,-0.6,9,-0.6,0.27436
10157,10146,0.208695652173913,0.173,125,232,-0.6,9,-0.6,0.27436
10114,10146,0.195876288659794,0.24,57,229,-0.4,8,-0.2,0.51338
10114,10146,0.195876288659794,0.24,57,229,-0.4,8,-0.2,0.51338
10167,10146,0.178571428571429,0.249,43,232,0.06,4,0.03,0.9392
10167,10146,0.178571428571429,0.249,43,232,0.06,4,0.03,0.9392
10385,10146,0.122448979591837,0.278,32,32,-0.29,6,-0.2,0.66837
10385,10146,0.122448979591837,0.278,32,32,-0.29,6,-0.2,0.66837
10128,10147,0.0961538461538462,0.2,66,311,-0.14,7,-0.11,0.81105
10128,10147,0.0961538461538462,0.2,66,311,-0.14,7,-0.11,0.81105
10099,10147,0.13,0.204,47,310,-0.65,6,-0.33,0.29764
